platform,source_name,article_id,published_at,title,summary,category,url,date
rss,Haaretz,35948,2023-12-09 07:03:00,Families demand updates on 23 hostages held in Gaza,Simulated article summary for category 'hostages' from Haaretz.,hostages,https://haaretz.co.il/article/35948,2023-12-09
rss,Haaretz,35949,2023-12-09 16:50:00,IDF reports 17 rockets intercepted over Ashkelon,Simulated article summary for category 'security' from Haaretz.,security,https://haaretz.co.il/article/35949,2023-12-09
rss,Haaretz,35950,2023-12-09 08:32:00,IDF reports 25 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Haaretz.,security,https://haaretz.co.il/article/35950,2023-12-09
rss,Haaretz,35951,2023-12-09 19:26:00,Home Front Command updates shelter protocols for Sderot,Simulated article summary for category 'home_front' from Haaretz.,home_front,https://haaretz.co.il/article/35951,2023-12-09
rss,Haaretz,35952,2023-12-09 09:17:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from Haaretz.,politics,https://haaretz.co.il/article/35952,2023-12-09
rss,Haaretz,35953,2023-12-09 15:21:00,BREAKING: Situation escalates as sirens sound in Kiryat Gat,Simulated article summary for category 'breaking_news' from Haaretz.,breaking_news,https://haaretz.co.il/article/35953,2023-12-09
rss,Haaretz,35954,2023-12-09 21:51:00,Home Front Command updates shelter protocols for Kiryat Gat,Simulated article summary for category 'home_front' from Haaretz.,home_front,https://haaretz.co.il/article/35954,2023-12-09
rss,Haaretz,35955,2023-12-09 09:58:00,IDF reports 36 rockets intercepted over Sderot,Simulated article summary for category 'security' from Haaretz.,security,https://haaretz.co.il/article/35955,2023-12-09
rss,Haaretz,35956,2023-12-09 11:45:00,Home Front Command updates shelter protocols for Beer Sheva,Simulated article summary for category 'home_front' from Haaretz.,home_front,https://haaretz.co.il/article/35956,2023-12-09
rss,Haaretz,35957,2023-12-09 17:03:00,IDF reports 14 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Haaretz.,security,https://haaretz.co.il/article/35957,2023-12-09
rss,Haaretz,35958,2023-12-09 17:39:00,IDF reports 50 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Haaretz.,security,https://haaretz.co.il/article/35958,2023-12-09
rss,Haaretz,35959,2023-12-09 13:07:00,BREAKING: Situation escalates as sirens sound in Ashkelon,Simulated article summary for category 'breaking_news' from Haaretz.,breaking_news,https://haaretz.co.il/article/35959,2023-12-09
rss,Haaretz,35960,2023-12-09 11:56:00,Home Front Command updates shelter protocols for Beer Sheva,Simulated article summary for category 'home_front' from Haaretz.,home_front,https://haaretz.co.il/article/35960,2023-12-09
rss,Haaretz,35961,2023-12-09 06:22:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from Haaretz.,home_front,https://haaretz.co.il/article/35961,2023-12-09
rss,Haaretz,35962,2023-12-09 07:42:00,IDF reports 39 rockets intercepted over Kiryat Gat,Simulated article summary for category 'security' from Haaretz.,security,https://haaretz.co.il/article/35962,2023-12-09
rss,Haaretz,35963,2023-12-09 14:28:00,Families demand updates on 3 hostages held in Gaza,Simulated article summary for category 'hostages' from Haaretz.,hostages,https://haaretz.co.il/article/35963,2023-12-09
rss,Times of Israel,35964,2023-12-09 22:07:00,Families demand updates on 25 hostages held in Gaza,Simulated article summary for category 'hostages' from Times of Israel.,hostages,https://timesofisrael.co.il/article/35964,2023-12-09
rss,Times of Israel,35965,2023-12-09 16:02:00,IDF reports 32 rockets intercepted over Sderot,Simulated article summary for category 'security' from Times of Israel.,security,https://timesofisrael.co.il/article/35965,2023-12-09
rss,Times of Israel,35966,2023-12-09 12:06:00,IDF reports 9 rockets intercepted over Tel Aviv,Simulated article summary for category 'security' from Times of Israel.,security,https://timesofisrael.co.il/article/35966,2023-12-09
rss,Times of Israel,35967,2023-12-09 16:25:00,Home Front Command updates shelter protocols for Sderot,Simulated article summary for category 'home_front' from Times of Israel.,home_front,https://timesofisrael.co.il/article/35967,2023-12-09
rss,Times of Israel,35968,2023-12-09 13:36:00,BREAKING: Situation escalates as sirens sound in Kiryat Gat,Simulated article summary for category 'breaking_news' from Times of Israel.,breaking_news,https://timesofisrael.co.il/article/35968,2023-12-09
rss,Times of Israel,35969,2023-12-09 18:21:00,BREAKING: Situation escalates as sirens sound in Jerusalem,Simulated article summary for category 'breaking_news' from Times of Israel.,breaking_news,https://timesofisrael.co.il/article/35969,2023-12-09
rss,Times of Israel,35970,2023-12-09 21:53:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Times of Israel.,international,https://timesofisrael.co.il/article/35970,2023-12-09
rss,Times of Israel,35971,2023-12-09 13:47:00,Home Front Command updates shelter protocols for Ashkelon,Simulated article summary for category 'home_front' from Times of Israel.,home_front,https://timesofisrael.co.il/article/35971,2023-12-09
rss,Times of Israel,35972,2023-12-09 06:38:00,IDF reports 8 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Times of Israel.,security,https://timesofisrael.co.il/article/35972,2023-12-09
rss,Times of Israel,35973,2023-12-09 22:28:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Times of Israel.,politics,https://timesofisrael.co.il/article/35973,2023-12-09
rss,Times of Israel,35974,2023-12-09 16:30:00,Families demand updates on 12 hostages held in Gaza,Simulated article summary for category 'hostages' from Times of Israel.,hostages,https://timesofisrael.co.il/article/35974,2023-12-09
rss,Times of Israel,35975,2023-12-09 09:02:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Times of Israel.,politics,https://timesofisrael.co.il/article/35975,2023-12-09
rss,Times of Israel,35976,2023-12-09 08:20:00,Families demand updates on 13 hostages held in Gaza,Simulated article summary for category 'hostages' from Times of Israel.,hostages,https://timesofisrael.co.il/article/35976,2023-12-09
rss,Times of Israel,35977,2023-12-09 10:55:00,Cabinet emergency session addresses ground operation,Simulated article summary for category 'politics' from Times of Israel.,politics,https://timesofisrael.co.il/article/35977,2023-12-09
rss,Times of Israel,35978,2023-12-09 21:09:00,IDF reports 15 rockets intercepted over Beer Sheva,Simulated article summary for category 'security' from Times of Israel.,security,https://timesofisrael.co.il/article/35978,2023-12-09
rss,Times of Israel,35979,2023-12-09 10:37:00,Families demand updates on 41 hostages held in Gaza,Simulated article summary for category 'hostages' from Times of Israel.,hostages,https://timesofisrael.co.il/article/35979,2023-12-09
rss,Times of Israel,35980,2023-12-09 12:37:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Times of Israel.,international,https://timesofisrael.co.il/article/35980,2023-12-09
rss,Times of Israel,35981,2023-12-09 22:15:00,IDF reports 27 rockets intercepted over Ashkelon,Simulated article summary for category 'security' from Times of Israel.,security,https://timesofisrael.co.il/article/35981,2023-12-09
rss,Times of Israel,35982,2023-12-09 07:16:00,IDF reports 27 rockets intercepted over Beer Sheva,Simulated article summary for category 'security' from Times of Israel.,security,https://timesofisrael.co.il/article/35982,2023-12-09
rss,Times of Israel,35983,2023-12-09 08:13:00,IDF reports 9 rockets intercepted over Ashkelon,Simulated article summary for category 'security' from Times of Israel.,security,https://timesofisrael.co.il/article/35983,2023-12-09
rss,Times of Israel,35984,2023-12-09 15:42:00,IDF reports 40 rockets intercepted over Sderot,Simulated article summary for category 'security' from Times of Israel.,security,https://timesofisrael.co.il/article/35984,2023-12-09
rss,Times of Israel,35985,2023-12-09 19:17:00,Families demand updates on 48 hostages held in Gaza,Simulated article summary for category 'hostages' from Times of Israel.,hostages,https://timesofisrael.co.il/article/35985,2023-12-09
rss,Times of Israel,35986,2023-12-09 07:37:00,Families demand updates on 26 hostages held in Gaza,Simulated article summary for category 'hostages' from Times of Israel.,hostages,https://timesofisrael.co.il/article/35986,2023-12-09
rss,Times of Israel,35987,2023-12-09 07:16:00,Cabinet emergency session addresses ground operation,Simulated article summary for category 'politics' from Times of Israel.,politics,https://timesofisrael.co.il/article/35987,2023-12-09
rss,Times of Israel,35988,2023-12-09 09:08:00,Families demand updates on 28 hostages held in Gaza,Simulated article summary for category 'hostages' from Times of Israel.,hostages,https://timesofisrael.co.il/article/35988,2023-12-09
rss,Times of Israel,35989,2023-12-09 08:35:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Times of Israel.,politics,https://timesofisrael.co.il/article/35989,2023-12-09
rss,Times of Israel,35990,2023-12-09 14:19:00,Families demand updates on 18 hostages held in Gaza,Simulated article summary for category 'hostages' from Times of Israel.,hostages,https://timesofisrael.co.il/article/35990,2023-12-09
rss,Times of Israel,35991,2023-12-09 20:23:00,BREAKING: Situation escalates as sirens sound in Ashdod,Simulated article summary for category 'breaking_news' from Times of Israel.,breaking_news,https://timesofisrael.co.il/article/35991,2023-12-09
rss,Times of Israel,35992,2023-12-09 18:44:00,IDF reports 22 rockets intercepted over Sderot,Simulated article summary for category 'security' from Times of Israel.,security,https://timesofisrael.co.il/article/35992,2023-12-09
rss,Times of Israel,35993,2023-12-09 13:07:00,Cabinet emergency session addresses hostage deal,Simulated article summary for category 'politics' from Times of Israel.,politics,https://timesofisrael.co.il/article/35993,2023-12-09
rss,Times of Israel,35994,2023-12-09 22:50:00,Cabinet emergency session addresses ground operation,Simulated article summary for category 'politics' from Times of Israel.,politics,https://timesofisrael.co.il/article/35994,2023-12-09
rss,Times of Israel,35995,2023-12-09 07:33:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from Times of Israel.,home_front,https://timesofisrael.co.il/article/35995,2023-12-09
rss,Times of Israel,35996,2023-12-09 17:05:00,Families demand updates on 46 hostages held in Gaza,Simulated article summary for category 'hostages' from Times of Israel.,hostages,https://timesofisrael.co.il/article/35996,2023-12-09
rss,Times of Israel,35997,2023-12-09 23:27:00,IDF reports 22 rockets intercepted over Beer Sheva,Simulated article summary for category 'security' from Times of Israel.,security,https://timesofisrael.co.il/article/35997,2023-12-09
rss,Times of Israel,35998,2023-12-09 17:11:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from Times of Israel.,politics,https://timesofisrael.co.il/article/35998,2023-12-09
rss,Times of Israel,35999,2023-12-09 08:07:00,Home Front Command updates shelter protocols for Ashkelon,Simulated article summary for category 'home_front' from Times of Israel.,home_front,https://timesofisrael.co.il/article/35999,2023-12-09
rss,Times of Israel,36000,2023-12-09 17:57:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from Times of Israel.,home_front,https://timesofisrael.co.il/article/36000,2023-12-09
rss,Times of Israel,36001,2023-12-09 14:27:00,Families demand updates on 38 hostages held in Gaza,Simulated article summary for category 'hostages' from Times of Israel.,hostages,https://timesofisrael.co.il/article/36001,2023-12-09
rss,Times of Israel,36002,2023-12-09 08:25:00,Families demand updates on 31 hostages held in Gaza,Simulated article summary for category 'hostages' from Times of Israel.,hostages,https://timesofisrael.co.il/article/36002,2023-12-09
rss,Times of Israel,36003,2023-12-09 23:24:00,BREAKING: Situation escalates as sirens sound in Ashdod,Simulated article summary for category 'breaking_news' from Times of Israel.,breaking_news,https://timesofisrael.co.il/article/36003,2023-12-09
rss,Times of Israel,36004,2023-12-09 10:10:00,IDF reports 17 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Times of Israel.,security,https://timesofisrael.co.il/article/36004,2023-12-09
rss,Times of Israel,36005,2023-12-09 21:51:00,Cabinet emergency session addresses war cabinet decisions,Simulated article summary for category 'politics' from Times of Israel.,politics,https://timesofisrael.co.il/article/36005,2023-12-09
